2026-03-24 10:30:17,morning,10.00
2026-03-24 10:30:23,morning,10.02
2026-03-24 10:31:18,morning,9.88
2026-03-24 10:31:23,morning,9.85
2026-03-24 10:32:18,morning,9.83
2026-03-24 10:32:23,morning,9.84
2026-03-24 10:33:18,morning,9.86
2026-03-24 10:33:24,morning,9.85
2026-03-24 10:34:19,morning,9.90
2026-03-24 10:34:24,morning,9.89
2026-03-24 10:35:19,morning,9.86
2026-03-24 10:35:25,morning,9.85
2026-03-24 10:36:20,morning,9.81
2026-03-24 10:36:25,morning,9.81
2026-03-24 10:37:20,morning,9.84
2026-03-24 10:37:26,morning,9.84
2026-03-24 10:38:21,morning,9.83
2026-03-24 10:38:26,morning,9.83
2026-03-24 10:39:21,morning,9.82
2026-03-24 10:39:27,morning,9.81
2026-03-24 10:40:21,morning,9.86
2026-03-24 10:40:27,morning,9.87
2026-03-24 10:41:22,morning,9.80
2026-03-24 10:41:27,morning,9.79
2026-03-24 10:42:22,morning,9.75
2026-03-24 10:42:28,morning,9.76
2026-03-24 10:43:23,morning,9.70
2026-03-24 10:43:28,morning,9.69
2026-03-24 10:44:23,morning,9.70
2026-03-24 10:44:29,morning,9.71
2026-03-24 10:45:24,morning,9.75
2026-03-24 10:45:29,morning,9.75
2026-03-24 10:46:24,morning,9.71
2026-03-24 10:46:30,morning,9.70
2026-03-24 10:47:25,morning,9.67
2026-03-24 10:47:30,morning,9.66
2026-03-24 10:48:25,morning,9.66
2026-03-24 10:48:30,morning,9.66
2026-03-24 10:49:25,morning,9.66
2026-03-24 10:49:31,morning,9.68
2026-03-24 10:50:26,morning,9.66
2026-03-24 10:50:31,morning,9.67
2026-03-24 10:51:26,morning,9.70
2026-03-24 10:51:32,morning,9.69
2026-03-24 10:52:27,morning,9.71
2026-03-24 10:52:32,morning,9.71
2026-03-24 10:53:27,morning,9.69
2026-03-24 10:53:33,morning,9.70
2026-03-24 10:54:28,morning,9.65
2026-03-24 10:54:33,morning,9.66
2026-03-24 10:55:28,morning,9.66
2026-03-24 10:55:34,morning,9.67
2026-03-24 10:56:29,morning,9.67
2026-03-24 10:56:34,morning,9.69
2026-03-24 10:57:29,morning,9.68
2026-03-24 10:57:35,morning,9.67
2026-03-24 10:58:29,morning,9.64
2026-03-24 10:58:35,morning,9.64
2026-03-24 10:59:30,morning,9.60
2026-03-24 10:59:36,morning,9.59
2026-03-24 15:30:54,afternoon,10.05
2026-03-24 15:30:58,afternoon,10.06
2026-03-24 15:31:54,afternoon,10.07
2026-03-24 15:31:58,afternoon,10.07
2026-03-24 15:32:54,afternoon,10.05
2026-03-24 15:32:58,afternoon,10.05
2026-03-24 15:33:55,afternoon,10.07
2026-03-24 15:33:59,afternoon,10.06
2026-03-24 15:34:55,afternoon,10.08
2026-03-24 15:34:59,afternoon,10.08
2026-03-24 15:35:56,afternoon,10.08
2026-03-24 15:36:00,afternoon,10.08
2026-03-24 15:36:56,afternoon,10.09
2026-03-24 15:37:00,afternoon,10.08
2026-03-24 15:37:56,afternoon,10.09
2026-03-24 15:38:00,afternoon,10.10
2026-03-24 15:38:57,afternoon,10.08
2026-03-24 15:39:01,afternoon,10.08
2026-03-24 15:39:57,afternoon,10.07
2026-03-24 15:40:01,afternoon,10.07
2026-03-24 15:40:58,afternoon,10.07
2026-03-24 15:41:02,afternoon,10.07
2026-03-24 15:41:58,afternoon,10.07
2026-03-24 15:42:02,afternoon,10.07
2026-03-24 15:42:59,afternoon,10.09
2026-03-24 15:43:03,afternoon,10.09
2026-03-24 15:43:59,afternoon,10.08
2026-03-24 15:44:03,afternoon,10.07
2026-03-24 15:44:59,afternoon,10.07
2026-03-24 15:45:03,afternoon,10.08
2026-03-24 15:46:00,afternoon,10.10
2026-03-24 15:46:04,afternoon,10.10
2026-03-24 15:47:00,afternoon,10.13
2026-03-24 15:47:04,afternoon,10.14
2026-03-24 15:48:01,afternoon,10.13
2026-03-24 15:48:05,afternoon,10.14
2026-03-24 15:49:01,afternoon,10.13
2026-03-24 15:49:05,afternoon,10.13
