2026-03-23 10:30:53,morning,10.11
2026-03-23 10:30:53,morning,10.11
2026-03-23 10:31:53,morning,10.20
2026-03-23 10:31:53,morning,10.20
2026-03-23 10:32:54,morning,10.28
2026-03-23 10:32:54,morning,10.28
2026-03-23 10:33:54,morning,10.18
2026-03-23 10:33:54,morning,10.18
2026-03-23 10:34:55,morning,10.22
2026-03-23 10:34:55,morning,10.23
2026-03-23 10:35:55,morning,10.22
2026-03-23 10:35:55,morning,10.22
2026-03-23 10:36:56,morning,10.12
2026-03-23 10:36:56,morning,10.12
2026-03-23 10:37:56,morning,10.07
2026-03-23 10:37:56,morning,10.07
2026-03-23 10:38:56,morning,10.20
2026-03-23 10:38:56,morning,10.19
2026-03-23 10:39:57,morning,10.21
2026-03-23 10:39:57,morning,10.21
2026-03-23 10:40:57,morning,10.15
2026-03-23 10:40:57,morning,10.14
2026-03-23 10:41:58,morning,10.13
2026-03-23 10:41:58,morning,10.13
2026-03-23 10:42:58,morning,10.21
2026-03-23 10:42:58,morning,10.21
2026-03-23 10:43:59,morning,10.25
2026-03-23 10:43:59,morning,10.25
2026-03-23 10:44:59,morning,10.18
2026-03-23 10:44:59,morning,10.18
2026-03-23 10:46:00,morning,10.11
2026-03-23 10:46:00,morning,10.11
2026-03-23 10:47:00,morning,10.10
2026-03-23 10:47:00,morning,10.08
2026-03-23 10:48:00,morning,10.19
2026-03-23 10:48:00,morning,10.19
2026-03-23 10:49:01,morning,10.16
2026-03-23 10:49:01,morning,10.16
2026-03-23 10:50:01,morning,10.20
2026-03-23 10:50:01,morning,10.20
2026-03-23 10:51:02,morning,10.17
2026-03-23 10:51:02,morning,10.17
2026-03-23 10:52:02,morning,10.15
2026-03-23 10:52:02,morning,10.15
2026-03-23 10:53:03,morning,10.10
2026-03-23 10:53:03,morning,10.10
2026-03-23 10:54:03,morning,10.10
2026-03-23 10:54:03,morning,10.10
2026-03-23 10:55:04,morning,10.13
2026-03-23 10:55:04,morning,10.13
2026-03-23 10:56:04,morning,10.17
2026-03-23 10:56:04,morning,10.17
2026-03-23 10:57:05,morning,10.15
2026-03-23 10:57:05,morning,10.15
2026-03-23 10:58:05,morning,10.15
2026-03-23 10:58:05,morning,10.15
2026-03-23 10:59:05,morning,10.21
2026-03-23 10:59:06,morning,10.21
2026-03-23 15:30:35,afternoon,9.81
2026-03-23 15:30:35,afternoon,9.81
2026-03-23 15:31:35,afternoon,9.83
2026-03-23 15:31:35,afternoon,9.83
2026-03-23 15:32:36,afternoon,9.81
2026-03-23 15:32:36,afternoon,9.81
2026-03-23 15:33:36,afternoon,9.79
2026-03-23 15:33:36,afternoon,9.79
2026-03-23 15:34:37,afternoon,9.78
2026-03-23 15:34:37,afternoon,9.78
2026-03-23 15:35:37,afternoon,9.76
2026-03-23 15:35:37,afternoon,9.76
2026-03-23 15:36:38,afternoon,9.76
2026-03-23 15:36:38,afternoon,9.76
2026-03-23 15:37:38,afternoon,9.77
2026-03-23 15:37:38,afternoon,9.77
2026-03-23 15:38:39,afternoon,9.74
2026-03-23 15:38:39,afternoon,9.74
2026-03-23 15:39:39,afternoon,9.74
2026-03-23 15:39:39,afternoon,9.74
2026-03-23 15:40:39,afternoon,9.77
2026-03-23 15:40:40,afternoon,9.77
2026-03-23 15:41:40,afternoon,9.77
2026-03-23 15:41:40,afternoon,9.77
2026-03-23 15:42:40,afternoon,9.75
2026-03-23 15:42:40,afternoon,9.75
2026-03-23 15:43:41,afternoon,9.76
2026-03-23 15:43:41,afternoon,9.76
2026-03-23 15:44:41,afternoon,9.75
2026-03-23 15:44:41,afternoon,9.75
2026-03-23 15:45:42,afternoon,9.72
2026-03-23 15:45:42,afternoon,9.72
2026-03-23 15:46:42,afternoon,9.71
2026-03-23 15:46:42,afternoon,9.71
2026-03-23 15:47:43,afternoon,9.69
2026-03-23 15:47:43,afternoon,9.69
2026-03-23 15:48:43,afternoon,9.69
2026-03-23 15:48:43,afternoon,9.69
2026-03-23 15:49:44,afternoon,9.69
2026-03-23 15:49:44,afternoon,9.69
