2026-03-25 10:30:44,morning,10.39
2026-03-25 10:30:50,morning,10.39
2026-03-25 10:31:47,morning,10.56
2026-03-25 10:31:52,morning,10.55
2026-03-25 10:32:50,morning,10.49
2026-03-25 10:32:55,morning,10.49
2026-03-25 10:33:54,morning,10.75
2026-03-25 10:33:58,morning,10.76
2026-03-25 10:34:58,morning,10.67
2026-03-25 10:35:04,morning,10.65
2026-03-25 10:36:01,morning,10.99
2026-03-25 10:36:08,morning,11.08
2026-03-25 10:37:04,morning,11.14
2026-03-25 10:37:10,morning,11.14
2026-03-25 10:38:08,morning,11.13
2026-03-25 10:38:13,morning,11.12
2026-03-25 10:39:11,morning,11.14
2026-03-25 10:39:16,morning,11.14
2026-03-25 10:40:12,morning,11.14
2026-03-25 10:40:19,morning,11.14
2026-03-25 10:41:17,morning,11.14
2026-03-25 10:41:21,morning,11.14
2026-03-25 10:42:20,morning,11.14
2026-03-25 10:42:24,morning,11.14
2026-03-25 10:43:24,morning,11.14
2026-03-25 10:43:27,morning,11.14
2026-03-25 10:44:27,morning,11.14
2026-03-25 10:44:30,morning,11.14
2026-03-25 10:45:32,morning,11.14
2026-03-25 10:45:33,morning,11.14
2026-03-25 10:46:37,morning,11.14
2026-03-25 10:46:37,morning,11.14
2026-03-25 10:47:40,morning,11.14
2026-03-25 10:47:40,morning,11.14
2026-03-25 10:48:42,morning,11.14
2026-03-25 10:48:42,morning,11.14
2026-03-25 10:49:45,morning,11.14
2026-03-25 10:49:46,morning,11.14
2026-03-25 10:50:51,morning,11.14
2026-03-25 10:50:52,morning,11.14
2026-03-25 10:51:55,morning,11.14
2026-03-25 10:51:55,morning,11.14
2026-03-25 10:52:59,morning,11.14
2026-03-25 10:52:59,morning,11.14
2026-03-25 10:54:04,morning,11.14
2026-03-25 10:54:04,morning,11.14
2026-03-25 10:55:06,morning,11.14
2026-03-25 10:55:06,morning,11.14
2026-03-25 10:56:11,morning,11.14
2026-03-25 10:56:12,morning,11.14
2026-03-25 10:57:17,morning,11.14
2026-03-25 10:57:17,morning,11.14
2026-03-25 10:58:19,morning,11.14
2026-03-25 10:58:20,morning,11.14
2026-03-25 10:59:20,morning,11.14
2026-03-25 10:59:22,morning,11.14
2026-03-25 15:30:24,afternoon,11.14
2026-03-25 15:31:28,afternoon,11.14
2026-03-25 15:32:32,afternoon,11.14
2026-03-25 15:33:35,afternoon,11.14
2026-03-25 15:34:38,afternoon,11.14
2026-03-25 15:35:40,afternoon,11.14
2026-03-25 15:36:43,afternoon,11.14
2026-03-25 15:37:44,afternoon,11.14
2026-03-25 15:38:46,afternoon,11.14
2026-03-25 15:39:48,afternoon,11.14
2026-03-25 15:40:50,afternoon,11.14
2026-03-25 15:41:53,afternoon,11.14
2026-03-25 15:42:55,afternoon,11.14
2026-03-25 15:43:59,afternoon,11.14
2026-03-25 15:45:01,afternoon,11.14
2026-03-25 15:46:05,afternoon,11.14
2026-03-25 15:47:08,afternoon,11.14
2026-03-25 15:48:12,afternoon,11.14
2026-03-25 15:49:16,afternoon,11.14
